"date","symbol","open","high","low","close","volume"
2026-03-15,"AMZN",6.78882389794244e+33,1.83918437033454e+34,6.78358525843223e+33,1.83761433327046e+34,5812
2026-03-16,"AMZN",1.83761433327046e+34,5.01748434699654e+34,1.83419466592877e+34,4.98897709940362e+34,5667
2026-03-17,"AMZN",4.98897709940362e+34,1.34902852871448e+35,4.97036528031819e+34,1.34754560587375e+35,2445
2026-03-18,"AMZN",1.34754560587375e+35,3.61949466455007e+35,1.34186329590306e+35,3.61594667420726e+35,15310
2026-03-19,"AMZN",3.61594667420726e+35,9.92278381411071e+35,3.61476865076286e+35,9.86900250237197e+35,9784
2026-03-20,"AMZN",9.86900250237197e+35,2.74620936927103e+36,9.82985498901781e+35,2.7299142942978e+36,8614
2026-03-21,"AMZN",2.7299142942978e+36,7.48022453916782e+36,2.72095512016526e+36,7.45701572903438e+36,12244
2026-03-22,"AMZN",7.45701572903438e+36,2.02315808350808e+37,7.39753435552633e+36,2.01226637643752e+37,11610
2026-03-23,"AMZN",2.01226637643752e+37,5.3840830393156e+37,2.00663958654577e+37,5.35658970412226e+37,4649
2026-03-24,"AMZN",5.35658970412226e+37,1.47338822225689e+38,5.35658280450588e+37,1.46933164586738e+38,23330
2026-03-25,"AMZN",1.46933164586738e+38,3.95773022988757e+38,1.46501393824038e+38,3.94558152233112e+38,5695
2026-03-26,"AMZN",3.94558152233112e+38,1.07766351309643e+39,3.92663985391078e+38,1.07522269306632e+39,4877
2026-03-27,"AMZN",1.07522269306632e+39,2.93934154142568e+39,1.07180696672575e+39,2.93511758489416e+39,4818
2026-03-28,"AMZN",2.93511758489416e+39,8.02722595997985e+39,2.93469849208785e+39,8.01001705658768e+39,2338
2026-03-29,"AMZN",8.01001705658768e+39,2.19553069540062e+40,8.00423987590436e+39,2.18991999886392e+40,12406
2026-03-30,"AMZN",2.18991999886392e+40,6.02633000814096e+40,2.18990165406064e+40,5.99409047409225e+40,5538
2026-03-31,"AMZN",5.99409047409225e+40,1.6122656331402e+41,5.99145738785281e+40,1.61138021836433e+41,11796
2026-04-01,"AMZN",1.61138021836433e+41,4.33718829382311e+41,1.60928778044593e+41,4.32346355337018e+41,2503
2026-04-02,"AMZN",4.32346355337018e+41,1.15550492145164e+42,4.32171560501563e+41,1.15282652943593e+42,5766
2026-04-03,"AMZN",1.15282652943593e+42,3.13514430520412e+42,1.15103604258342e+42,3.12862412127679e+42,9501
2026-04-04,"AMZN",3.12862412127679e+42,8.61408119126517e+42,3.11385891339608e+42,8.5927471190079e+42,4437
2026-04-05,"AMZN",8.5927471190079e+42,2.36895639639942e+43,8.59174917804799e+42,2.36043018351281e+43,16234
2026-04-06,"AMZN",2.36043018351281e+43,6.38971107885078e+43,2.35750251687583e+43,6.36991318072177e+43,1667
2026-04-07,"AMZN",6.36991318072177e+43,1.72775533946944e+44,6.36701636322154e+43,1.72646175223008e+44,6620
2026-04-08,"AMZN",1.72646175223008e+44,4.62564951289599e+44,1.72001236550391e+44,4.61719905160307e+44,9478
2026-04-09,"AMZN",4.61719905160307e+44,1.23555864425622e+45,4.59774098819205e+44,1.2336526527459e+45,3593
2026-04-10,"AMZN",1.2336526527459e+45,3.32518523661829e+45,1.23065693432345e+45,3.3198104328229e+45,4831
2026-04-11,"AMZN",3.3198104328229e+45,9.11184434321009e+45,3.31069958103449e+45,9.08527416230137e+45,3911
2026-04-12,"AMZN",9.08527416230137e+45,2.46504582834899e+46,9.0679693530163e+45,2.45999253057258e+46,9088
2026-04-13,"AMZN",2.45999253057258e+46,6.77045588915334e+46,2.45017465042265e+46,6.76850610460103e+46,13096
2026-04-14,"AMZN",6.76850610460103e+46,1.84974553790671e+47,6.75048362300121e+46,1.84641207746005e+47,4313
2026-04-15,"AMZN",1.84641207746005e+47,5.15677814665888e+47,1.8439209007974e+47,5.12644292058061e+47,19700
2026-04-16,"AMZN",5.12644292058061e+47,1.37747956453408e+48,5.09723469441103e+47,1.37690060805126e+48,3850
2026-04-17,"AMZN",1.37690060805126e+48,3.70062426257795e+48,1.37035231971074e+48,3.68530674449303e+48,12911
2026-04-18,"AMZN",3.68530674449303e+48,1.01207693428038e+49,3.68403389757748e+48,1.0085618675291e+49,6939
2026-04-19,"AMZN",1.0085618675291e+49,2.73037614569268e+49,1.0067661927346e+49,2.72990562537796e+49,10895
2026-04-20,"AMZN",2.72990562537796e+49,7.34034051622861e+49,2.72493766804388e+49,7.33486059630849e+49,4618
2026-04-21,"AMZN",7.33486059630849e+49,1.97203591847208e+50,7.29841205144995e+49,1.96305985412497e+50,13352
2026-04-22,"AMZN",1.96305985412497e+50,5.30028493197567e+50,1.94634043555196e+50,5.29292367609086e+50,12120
2026-04-23,"AMZN",5.29292367609086e+50,1.44304699303462e+51,5.28437029167326e+50,1.43792386846713e+51,11875
2026-04-24,"AMZN",1.43792386846713e+51,3.9479538806189e+51,1.43594556341851e+51,3.94211091285493e+51,10574
2026-04-25,"AMZN",3.94211091285493e+51,1.07975709494039e+52,3.928160292937e+51,1.07719266883482e+52,3695
2026-04-26,"AMZN",1.07719266883482e+52,2.93057386489395e+52,1.07522450288273e+52,2.92574398545309e+52,9422
2026-04-27,"AMZN",2.92574398545309e+52,7.96741724487579e+52,2.91937100887968e+52,7.95838487248887e+52,9147
2026-04-28,"AMZN",7.95838487248887e+52,2.16442327597593e+53,7.94581184106173e+52,2.15496381682011e+53,7866
2026-04-29,"AMZN",2.15496381682011e+53,5.87517727174891e+53,2.15484648475135e+53,5.85678993400337e+53,12748
2026-04-30,"AMZN",5.85678993400337e+53,1.60871474365837e+54,5.82123565728736e+53,1.6062819486138e+54,14339
2026-05-01,"AMZN",1.6062819486138e+54,4.33826261293873e+54,1.60569864409533e+54,4.32666211950567e+54,31498
2026-05-02,"AMZN",4.32666211950567e+54,1.16221708540527e+55,4.30994073877253e+54,1.16158066622083e+55,14257
2026-05-03,"AMZN",1.16158066622083e+55,3.13405160618051e+55,1.16124583594618e+55,3.13242931417652e+55,5913
2026-05-04,"AMZN",3.13242931417652e+55,8.52168310157168e+55,3.11451690991652e+55,8.4926469456619e+55,7723
2026-05-05,"AMZN",8.4926469456619e+55,2.31031857495012e+56,8.46015126837189e+55,2.30649985964292e+56,8500
2026-05-06,"AMZN",2.30649985964292e+56,6.30294717542574e+56,2.30447012731927e+56,6.30188900086166e+56,14984
2026-05-07,"AMZN",6.30188900086166e+56,1.69655964993244e+57,6.28080328455427e+56,1.69420602011042e+57,17115
2026-05-08,"AMZN",1.69420602011042e+57,4.6032447542406e+57,1.69311111689622e+57,4.59239809896301e+57,10040
2026-05-09,"AMZN",4.59239809896301e+57,1.23959053606271e+58,4.58974704972656e+57,1.23818954661066e+58,8838
2026-05-10,"AMZN",1.23818954661066e+58,3.33155750759933e+58,1.23811959033994e+58,3.33092952396598e+58,6650
2026-05-11,"AMZN",3.33092952396598e+58,9.23463342652864e+58,3.32015568414479e+58,9.23411458904314e+58,2599
2026-05-12,"AMZN",9.23411458904314e+58,2.50386556907029e+59,9.18540790082541e+58,2.49537290096244e+59,7473
2026-05-13,"AMZN",2.49537290096244e+59,6.83134874967422e+59,2.49000627917589e+59,6.829129245785e+59,8098
2026-05-14,"AMZN",6.829129245785e+59,1.8386793178861e+60,6.81762774678877e+59,1.82758104758727e+60,8439
2026-05-15,"AMZN",1.82758104758727e+60,5.01799387399986e+60,1.81592657535922e+60,5.01102818486137e+60,7502
2026-05-16,"AMZN",5.01102818486137e+60,1.33956940888949e+61,4.99776807577883e+60,1.33869108784363e+61,6974
2026-05-17,"AMZN",1.33869108784363e+61,3.72633650204754e+61,1.33608818234403e+61,3.71392906429874e+61,4500
2026-05-18,"AMZN",3.71392906429874e+61,1.01050690638834e+62,3.71014637537479e+61,1.00611933543342e+62,4953
2026-05-19,"AMZN",1.00611933543342e+62,2.74664135597789e+62,1.0028863284661e+62,2.73646301404681e+62,2348
2026-05-20,"AMZN",2.73646301404681e+62,7.5791413914938e+62,2.73073245982972e+62,7.53407514424068e+62,27584
2026-05-21,"AMZN",7.53407514424068e+62,2.07580357495299e+63,7.52596463714053e+62,2.0698452055923e+63,10985
2026-05-22,"AMZN",2.0698452055923e+63,5.58995764368168e+63,2.0625541978957e+63,5.56834832477368e+63,4914
2026-05-23,"AMZN",5.56834832477368e+63,1.5096723126171e+64,5.56339170782977e+63,1.50212496356498e+64,5806
2026-05-24,"AMZN",1.50212496356498e+64,4.12244096959167e+64,1.50175056836702e+64,4.11820480305936e+64,11618
2026-05-25,"AMZN",4.11820480305936e+64,1.11580121331601e+65,4.0992587867871e+64,1.11237009129399e+65,11251
2026-05-26,"AMZN",1.11237009129399e+65,3.0080809549103e+65,1.10765159138833e+65,3.00786973015406e+65,3408
2026-05-27,"AMZN",3.00786973015406e+65,8.16341300194935e+65,3.00590018741911e+65,8.14563688790092e+65,11094
2026-05-28,"AMZN",8.14563688790092e+65,2.16324254096394e+66,8.14177399144168e+65,2.1599791555009e+66,6766
2026-05-29,"AMZN",2.1599791555009e+66,5.93579502530725e+66,2.15671582358447e+66,5.91948305198056e+66,4906
2026-05-30,"AMZN",5.91948305198056e+66,1.61837649093653e+67,5.91901966960624e+66,1.61351142514926e+67,6922
2026-05-31,"AMZN",1.61351142514926e+67,4.4059966339527e+67,1.61273498861859e+67,4.39526522362483e+67,9720
2026-06-01,"AMZN",4.39526522362483e+67,1.21093733200484e+68,4.38522654111701e+67,1.20907156601805e+68,20049
2026-06-02,"AMZN",1.20907156601805e+68,3.23690915322926e+68,1.20376549385147e+68,3.23494868980732e+68,2744
2026-06-03,"AMZN",3.23494868980732e+68,8.91035714574026e+68,3.22683023564071e+68,8.90070564907726e+68,4276
2026-06-04,"AMZN",8.90070564907726e+68,2.43617782976868e+69,8.87163401643385e+68,2.43390207664379e+69,2335
2026-06-05,"AMZN",2.43390207664379e+69,6.79730984458782e+69,2.43083843481408e+69,6.75043180453563e+69,5653
2026-06-06,"AMZN",6.75043180453563e+69,1.8465863159336e+70,6.73165033307026e+69,1.84601660625851e+70,14520
2026-06-07,"AMZN",1.84601660625851e+70,4.97498529804467e+70,1.83723825314434e+70,4.96562700580819e+70,16182
2026-06-08,"AMZN",4.96562700580819e+70,1.3284938549106e+71,4.95506165261555e+70,1.32563754272584e+71,19713
2026-06-09,"AMZN",1.32563754272584e+71,3.58604502631828e+71,1.32499304890264e+71,3.57734147740613e+71,12393
2026-06-10,"AMZN",3.57734147740613e+71,9.761284534298e+71,3.57444717275497e+71,9.72285962660473e+71,13291
2026-06-11,"AMZN",9.72285962660473e+71,2.61600417232205e+72,9.70219223963473e+71,2.6139407062812e+72,3509
2026-06-12,"AMZN",2.6139407062812e+72,7.05827690162081e+72,2.60554822083219e+72,7.01884497397197e+72,5519
2026-06-13,"AMZN",7.01884497397197e+72,1.93876711372952e+73,7.01431471333966e+72,1.92586563136463e+73,19867
2026-06-14,"AMZN",1.92586563136463e+73,5.25499786156172e+73,1.9258494379712e+73,5.24970338730807e+73,5106
2026-06-15,"AMZN",5.24970338730807e+73,1.42901442432265e+74,5.23010825523049e+73,1.42790796543432e+74,11238
2026-06-16,"AMZN",1.42790796543432e+74,3.87784743329302e+74,1.42494044108883e+74,3.86013120569738e+74,5580
2026-06-17,"AMZN",3.86013120569738e+74,1.05721930601149e+75,3.85397729340875e+74,1.055707474438e+75,6243
2026-06-18,"AMZN",1.055707474438e+75,2.95749975558144e+75,1.05139731678702e+75,2.94678285826577e+75,4256
2026-06-19,"AMZN",2.94678285826577e+75,7.7770432334627e+75,2.9379003276079e+75,7.77079872276346e+75,6727
2026-06-20,"AMZN",7.77079872276346e+75,2.11434828929203e+76,7.76989582051647e+75,2.10471592611875e+76,8933
2026-06-21,"AMZN",2.10471592611875e+76,5.76348684311687e+76,2.09488247453116e+76,5.75955829528269e+76,9568
2026-06-22,"AMZN",5.75955829528269e+76,1.57500583983238e+77,5.75645262825362e+76,1.56480777309323e+77,9746
2026-06-23,"AMZN",1.56480777309323e+77,4.27544487530599e+77,1.56197420576055e+77,4.26950403815295e+77,7939
2026-06-24,"AMZN",4.26950403815295e+77,1.15091090363309e+78,4.25598128411799e+77,1.14541998157551e+78,7501
2026-06-25,"AMZN",1.14541998157551e+78,3.11568057857829e+78,1.14288911063822e+78,3.10441790185762e+78,18432
2026-06-26,"AMZN",3.10441790185762e+78,8.35449969066054e+78,3.1007319781453e+78,8.30769872139788e+78,8309
2026-06-27,"AMZN",8.30769872139788e+78,2.25896664568491e+79,8.29525437801108e+78,2.25450789545547e+79,9088
2026-06-28,"AMZN",2.25450789545547e+79,6.13688411247937e+79,2.2542163683865e+79,6.11506548701963e+79,22117
2026-06-29,"AMZN",6.11506548701963e+79,1.67344449082518e+80,6.09412700736766e+79,1.66559903139519e+80,5126
2026-06-30,"AMZN",1.66559903139519e+80,4.6062520292148e+80,1.65672711379236e+80,4.57160645939074e+80,4350
2026-01-01,"BONO2027",104.2814,286.8889,104.0756,286.753,10288
2026-01-02,"BONO2027",286.753,776.9326,286.3857,775.795,16277
2026-01-03,"BONO2027",775.795,2112.5634,774.9022,2107.0736,6843
2026-01-04,"BONO2027",2107.0736,5698.6387,2103.0122,5683.7372,15957
2026-01-05,"BONO2027",5683.7372,15188.3379,5679.9382,15172.2317,5334
2026-01-06,"BONO2027",15172.2317,41670.6919,15161.9016,41453.4089,6005
2026-01-07,"BONO2027",41453.4089,113034.4515,41282.0472,112719.4283,17644
2026-01-08,"BONO2027",112719.4283,306238.0215,112681.1458,304372.1608,11086
2026-01-09,"BONO2027",304372.1608,846740.488,303886.1519,843259.7387,7688
2026-01-10,"BONO2027",843259.7387,2300079.6692,841466.7941,2294207.0183,13289
2026-01-11,"BONO2027",2294207.0183,6265158.8411,2281989.9703,6247736.8971,19351
2026-01-12,"BONO2027",6247736.8971,16866483.5673,6232749.3499,16775180.1812,9213
2026-01-13,"BONO2027",16775180.1812,46112265.9498,16756810.3453,46036133.2833,4239
2026-01-14,"BONO2027",46036133.2833,123820510.7431,45972534.2226,123779593.4706,7847
2026-01-15,"BONO2027",123779593.4706,334252241.3821,123488429.8668,333466853.6004,2494
2026-01-16,"BONO2027",333466853.6004,903735182.5338,333059601.6367,903225791.0058,1505
2026-01-17,"BONO2027",903225791.0058,2498636298.1036,900630631.5928,2495137960.1147,6996
2026-01-18,"BONO2027",2495137960.1147,6758797117.3029,2493026988.0445,6756907641.2717,13411
2026-01-19,"BONO2027",6756907641.2717,18505135288.4658,6746214303.4916,18466958211.6188,15157
2026-01-20,"BONO2027",18466958211.6188,49778958011.2062,18436444198.5206,49703628511.689,3756
2026-01-21,"BONO2027",49703628511.689,136043563851.678,49657003961.9038,135693526861.05,5921
2026-01-22,"BONO2027",135693526861.05,373518728222.334,135645838562.126,373416556355.554,1751
2026-01-23,"BONO2027",373416556355.554,1019941673963.55,372282717806.551,1019738118638.54,6583
2026-01-24,"BONO2027",1019738118638.54,2776941321032.59,1017344775913.05,2770887325373.08,12499
2026-01-25,"BONO2027",2770887325373.08,7603980608513.76,2769434299985.13,7600316519257,16129
2026-01-26,"BONO2027",7600316519257,20606404922576.1,7554078333859.9,20565962893138.8,5137
2026-01-27,"BONO2027",20565962893138.8,55744414384724.1,20479134271624.1,55700277004229.3,32328
2026-01-28,"BONO2027",55700277004229.3,150524555278836,55467409120041.1,150246252104934,6991
2026-01-29,"BONO2027",150246252104934,409748710464251,149971513582526,409714706542458,16821
2026-01-30,"BONO2027",409714706542458,1114054439220339,409352753039037,1111832965159977,30993
2026-01-31,"BONO2027",1111832965159977,3038492144729136,1110285118508717,3023953323961330,13179
2026-02-01,"BONO2027",3023953323961330,8394139154867405,3010009350242444,8383725577444921,5596
2026-02-02,"BONO2027",8383725577444921,22661170237702500,8358922639506410,22644290289415032,2586
2026-02-03,"BONO2027",22644290289415032,60932168994885744,22601477489548324,60929627365173368,4808
2026-02-04,"BONO2027",60929627365173368,163586829558043328,60919145553983016,162804709057934976,2912
2026-02-05,"BONO2027",162804709057934976,435875898760618048,162618327558642144,434036208026870464,7290
2026-02-06,"BONO2027",434036208026870464,1164820769521985024,433211730088927104,1161465279522775552,6342
2026-02-07,"BONO2027",1161465279522775552,3221430341469806592,1161228643847604224,3219878439623822848,33793
2026-02-08,"BONO2027",3219878439623822848,8853567388542983168,3201313306273847808,8827636437882280960,11838
2026-02-09,"BONO2027",8827636437882280960,24238047826196758528,8821549008055706624,24227563698629591040,10359
2026-02-10,"BONO2027",24227563698629591040,64918937706236796928,24211785792191889408,64780086997375336448,5878
2026-02-11,"BONO2027",64780086997375336448,1.77719087967594e+20,64359058724167548928,1.77258527661422e+20,13979
2026-02-12,"BONO2027",1.77258527661422e+20,4.77818807504844e+20,1.76950577421392e+20,4.76411541077217e+20,1278
2026-02-13,"BONO2027",4.76411541077217e+20,1.28471955325511e+21,4.75574716046529e+20,1.28390987244941e+21,9359
2026-02-14,"BONO2027",1.28390987244941e+21,3.49167840809905e+21,1.28380498917146e+21,3.49002310617179e+21,2652
2026-02-15,"BONO2027",3.49002310617179e+21,9.58786298543662e+21,3.48863811726734e+21,9.54385166047482e+21,2917
2026-02-16,"BONO2027",9.54385166047482e+21,2.5979685896385e+22,9.52626372131667e+21,2.58762022613809e+22,16812
2026-02-17,"BONO2027",2.58762022613809e+22,7.02557709499071e+22,2.5789935777773e+22,7.01055141164921e+22,4783
2026-02-18,"BONO2027",7.01055141164921e+22,1.89830292916457e+23,6.98556255128346e+22,1.89340181289431e+23,6146
2026-02-19,"BONO2027",1.89340181289431e+23,5.16207556919893e+23,1.89229906721472e+23,5.13372485290626e+23,5931
2026-02-20,"BONO2027",5.13372485290626e+23,1.3603718214539e+24,5.11412495392584e+23,1.35938610691831e+24,7962
2026-02-21,"BONO2027",1.35938610691831e+24,3.66925411477371e+24,1.3562709459996e+24,3.65250435936496e+24,30207
2026-02-22,"BONO2027",3.65250435936496e+24,9.91400685725566e+24,3.63122202572795e+24,9.9110276183371e+24,12782
2026-02-23,"BONO2027",9.9110276183371e+24,2.75607900965452e+25,9.87417858311125e+24,2.75307657447384e+25,5681
2026-02-24,"BONO2027",2.75307657447384e+25,7.43449844485192e+25,2.75267234271226e+25,7.41795235050081e+25,6140
2026-02-25,"BONO2027",7.41795235050081e+25,1.99875811387068e+26,7.40216410938551e+25,1.99646305684341e+26,14452
2026-02-26,"BONO2027",1.99646305684341e+26,5.4181759459328e+26,1.98990763418515e+26,5.40742526003596e+26,2565
2026-02-27,"BONO2027",5.40742526003596e+26,1.43472203428397e+27,5.39731214837094e+26,1.43350429759967e+27,9900
2026-02-28,"BONO2027",1.43350429759967e+27,3.92109985056543e+27,1.43160418972477e+27,3.9141463834668e+27,16674
2026-03-01,"BONO2027",3.9141463834668e+27,1.08456347804445e+28,3.91335735242572e+27,1.08340979636707e+28,3783
2026-03-02,"BONO2027",1.08340979636707e+28,3.00269584018472e+28,1.0791425824193e+28,2.9985958184874e+28,6934
2026-03-03,"BONO2027",2.9985958184874e+28,8.11003401366815e+28,2.99561080374245e+28,8.08737265144989e+28,8680
2026-03-04,"BONO2027",8.08737265144989e+28,2.2055001299214e+29,8.08030113679272e+28,2.20256905054656e+29,1813
2026-03-05,"BONO2027",2.20256905054656e+29,6.06224128333825e+29,2.19244765384871e+29,6.04197702988336e+29,15510
2026-03-06,"BONO2027",6.04197702988336e+29,1.66385472852121e+30,6.01459183217599e+29,1.66282622131845e+30,10465
2026-03-07,"BONO2027",1.66282622131845e+30,4.57289265599247e+30,1.65154338690595e+30,4.55958678810255e+30,2384
2026-03-08,"BONO2027",4.55958678810255e+30,1.22287801638776e+31,4.54799718072642e+30,1.22285244710423e+31,3303
2026-03-09,"BONO2027",1.22285244710423e+31,3.27272741101627e+31,1.21927411464538e+31,3.26834189079255e+31,7190
2026-03-10,"BONO2027",3.26834189079255e+31,8.93315477426629e+31,3.25616828292896e+31,8.9165594117882e+31,6461
2026-03-11,"BONO2027",8.9165594117882e+31,2.44004932322217e+32,8.90926433661662e+31,2.43021736387491e+32,4501
2026-03-12,"BONO2027",2.43021736387491e+32,6.51753964286819e+32,2.41703689044984e+32,6.50193501740696e+32,3070
2026-03-13,"BONO2027",6.50193501740696e+32,1.78864997450585e+33,6.48523956527643e+32,1.78242895134153e+33,17904
2026-03-14,"BONO2027",1.78242895134153e+33,4.89171631511471e+33,1.78079510537549e+33,4.88272838266408e+33,9263
2026-03-15,"BONO2027",4.88272838266408e+33,1.31100699134158e+34,4.88196873363796e+33,1.31031407685912e+34,21959
2026-03-16,"BONO2027",1.31031407685912e+34,3.56731007486181e+34,1.30727781980996e+34,3.56478373622914e+34,4209
2026-03-17,"BONO2027",3.56478373622914e+34,9.70851507686146e+34,3.55025102402756e+34,9.70170844003459e+34,6977
2026-03-18,"BONO2027",9.70170844003459e+34,2.64442422244962e+35,9.69228152239032e+34,2.62643300521229e+35,11511
2026-03-19,"BONO2027",2.62643300521229e+35,7.23404638652339e+35,2.61523601621719e+35,7.21871024947122e+35,10547
2026-03-20,"BONO2027",7.21871024947122e+35,1.94628388843041e+36,7.20171662302934e+35,1.94198154347794e+36,10627
2026-03-21,"BONO2027",1.94198154347794e+36,5.2818446288736e+36,1.94169853529001e+36,5.28115354518025e+36,9075
2026-03-22,"BONO2027",5.28115354518025e+36,1.42673621646091e+37,5.26206690405801e+36,1.42370647368182e+37,5860
